site.1,site,size,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,avg_mort,lgs,lgs_corr,se,upper,lower,ln_size,size_corr,ln_size_corr,ln_size_corr_2_3,mgs_c,mgs_k,kt_mgs,size_corr_theta,size_corr_sma,ln_size_corr_sma,sma_slope,size_corr_sma_ignore,ln_size_corr_sma_ignore,,mu_kt,mu_ekt,ln_mu_kt,ln_mu_ekt,wood_density_mean,sla_no_pet_mean,sla_mean,lma_mean,lcc_mean,lnc_mean,cn_mean,lpc_mean,np_mean,mat,trait_comp_mean,e_kt_mgs,wood_density,sla,lma,lcc,lnc,lpc,pn,trait_comp,size_corr_mort,temp_corr_mort,wd_corr_mort,lma_corr_mort,pn_corr_mort,trait_corr_mort,intercept
HFR.1,HFR,19.5,0.080715335,0,0.183853671,0.081255761,0.114910279,0,0.167542952,0.107755437,,,0.092004179,5.424658,0.016960365,0.005294278,0.022254643,0.011666087,2.970414466,0.000786495,-7.147924702,-2.197233926,16.87873,290.02873,40.01316327,0.001779083,0.00195171,-6.239049391,0.7256927,0.00195171,-6.239049391,,0.000356786,5.99E-20,-7.938373658,-44.26232845,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.530207344,155.4096934,0.006434605,48.7110525,2.018,0.139773575,0.069263417,17.32398148,0.000892224,0.006412563,0.010403102,1.00455858,0.000447714,0.006463938,-4.317442
HFR.1,HFR,20.5,0,0,0.049200166,0,0.062964411,0,0,0,,,0.014020572,5.424658,0.0025846,0.002204005,0.004788605,0.000380595,3.020424886,0.000335029,-8.001293564,-2.967252087,16.87873,290.02873,40.01316327,0.000768586,0.000931235,-6.978998706,0.7256927,0.000931235,-6.978998706,,0.000176036,2.95E-20,-8.644820932,-44.96877572,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.518744461,157.6648572,0.006342568,48.96151876,1.958185805,0.141362175,0.072190379,18.62083355,0.000126497,0.000939979,0.001550131,0.149388901,6.84E-05,0.000947509,-4.317442
HFR.1,HFR,21.5,0,0.100326505,0,0.081255761,0,0.037304214,0.114566838,0,,,0.041681665,5.424658,0.007683741,0.003378114,0.011061855,0.004305626,3.068052935,0.000282015,-8.173550319,-3.06012876,16.87873,290.02873,40.01316327,0.000654289,0.000778242,-7.158473117,0.7256927,0.000778242,-7.158473117,,0.000151885,2.55E-20,-8.792389256,-45.11634404,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.554460307,171.1767219,0.005841916,48.8506317,2.150101878,0.133136075,0.061920822,16.49599705,0.000424503,0.003256174,0.005108227,0.561846567,0.00020324,0.00328226,-4.317442
HFR.1,HFR,22.5,0,0,0,0,0,0,0.121547705,0,,,0.015193463,5.424658,0.002800815,0,0.002800815,0.002800815,3.113515309,0,,,16.87873,290.02873,40.01316327,,,,0.7256927,,,,,0,,,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.536060383,187.9864011,0.005319534,48.97206139,2.182569958,0.144432,0.066175198,19.85689784,0.000128546,0.001016364,0.001635326,0.192593261,6.78E-05,0.001024506,-4.317442
HFR.1,HFR,23.5,0,0,0,0,0,0,0.133780464,0,,,0.016722558,5.424658,0.003082694,0,0.003082694,0.003082694,3.157000421,0,,,16.87873,290.02873,40.01316327,,,,0.7256927,,,,,0,,,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.545297371,133.9883304,0.007463337,48.88330979,2.004404915,0.1335635,0.066634989,14.0700051,0.000199675,0.001625184,0.002581624,0.219500197,0.000109162,0.001638204,-4.317442
HFR.1,HFR,24.5,0,0,0,0.081255761,0,0,0.167542952,0.107755437,,,0.044569269,5.424658,0.008216051,0.002496494,0.010712546,0.005719557,3.198673118,0.000232553,-8.366392376,-3.035270513,16.87873,290.02873,40.01316327,0.000559217,0.001188397,-6.73515011,0.7256927,0.001188397,-6.73515011,,0.000253141,4.25E-20,-8.281563632,-44.60551842,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.54733819,200.4740997,0.004988176,48.85790454,2.264145515,0.1445611,0.063847972,20.11470034,0.000372251,0.003115168,0.004934636,0.629513649,0.000200491,0.003140125,-4.317442
HFR.1,HFR,25.5,0,0,0,0,0,0,0.10276712,0.13892092,,,0.030211005,5.424658,0.0055692,0,0.0055692,0.0055692,3.238678452,0,,,16.87873,290.02873,40.01316327,,,,0.7256927,,,,,0,,,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.553461598,162.832277,0.006141289,49.09702309,2.155961898,0.130226275,0.060402865,15.32789134,0.000331129,0.002845935,0.004470694,0.467122723,0.00017328,0.002868735,-4.317442
HFR.1,HFR,26.5,0,0,0,0,0.052748509,0,0,0,,,0.006593564,5.424658,0.00121548,0.00162064,0.00283612,-0.00040516,3.277144733,6.53E-05,-9.636691277,-4.174783389,16.87873,290.02873,40.01316327,0.000160415,0.00033437,-8.003261954,0.7256927,0.00033437,-8.003261954,,7.51E-05,1.26E-20,-9.497107246,-45.82106203,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.535769716,161.2648849,0.006200978,49.37702569,2.138546423,0.1389213,0.064960619,16.72847479,6.62E-05,0.000583906,0.000939886,0.094917957,3.82E-05,0.000588584,-4.317442
HFR.1,HFR,28.5,0,0,0,0,0,0,0.10276712,0,,,0.01284589,5.424658,0.002368055,0,0.002368055,0.002368055,3.349904087,0,,,16.87873,290.02873,40.01316327,,,,0.7256927,,,,,0,,,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.550344898,162.4465686,0.00615587,49.0603276,2.13634791,0.1318575,0.061720986,15.69159862,0.000137534,0.001273041,0.002008314,0.208457936,7.92E-05,0.00128324,-4.317442
HFR.1,HFR,29.5,0,0,0,0,0,0,0.133780464,0,,,0.016722558,5.424658,0.003082694,0,0.003082694,0.003082694,3.384390263,0,,,16.87873,290.02873,40.01316327,,,,0.7256927,,,,,0,,,0.534526772,159.3669535,150.4601428,0.006646278,49.2719142,2.065638138,25.65427026,0.133724108,16.77253901,8.268253,15.58116285,2.61E+17,0.509593718,137.491573,0.007273173,49.48802383,1.929632085,0.136943275,0.070968593,16.17797759,0.000173657,0.001644783,0.002748881,0.227955538,0.000117663,0.00165796,-4.317442
LUQ.1,LUQ,0.5,0.107146287,0.016257165,0.083501752,0.090862796,0.026548842,0.13054595,,,,,0.075810465,12,0.006317539,0.001539371,0.007856909,0.004778168,-0.693147181,0.02174774,-3.828245427,-4.983490728,23.61466,296.76466,39.10494911,0.004165931,,,-0.6007238,,,,,,,,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.638186478,145.3091971,0.006881877,46.21451646,2.407011325,0.08291645,0.034447885,7.010435058,0.000908567,0.000567697,0.000801603,0.083169329,1.97E-05,0.000572361,-4.356629
LUQ.1,LUQ,1.5,0.130797333,0.083603463,0.094607148,0.093739317,0.087426496,0.258371902,,,,,0.12475761,12,0.010396468,0.002299744,0.012696212,0.008096723,0.405465108,0.007217857,-4.931197165,-4.255421985,23.61466,296.76466,39.10494911,0.013263801,0.007337891,-4.914703779,-0.6007238,0.014634473,-4.224375348,,0.000264998,1.08E-19,-8.235788598,-43.67448867,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.581244659,138.4046068,0.007225193,44.8336499,2.11606606,0.08881075,0.041969744,8.726048661,0.001201218,0.001561214,0.002364541,0.217854586,6.61E-05,0.001574041,-4.356629
LUQ.1,LUQ,2.5,0.094162156,0.056539999,0.054155475,0.054948327,0.022956583,0.285095075,,,,,0.094642936,12,0.007886911,0.003265912,0.011152824,0.004620999,0.916290732,0.003380865,-5.689623724,-4.162472504,23.61466,296.76466,39.10494911,0.013675997,0.003607528,-5.624732418,-0.6007238,0.017168259,-4.064693019,,0.00020125,8.18E-20,-8.510961753,-43.94966183,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.580284391,140.90911,0.007096773,44.20574504,2.007314478,0.088496125,0.044086826,9.343664648,0.000851027,0.00155483,0.002357796,0.220889924,6.91E-05,0.001567606,-4.356629
LUQ.1,LUQ,3.5,0.104933122,0.009872955,0.055017463,0.033655972,0.046688801,0.185740301,,,,,0.072651436,12,0.006054286,0.00216656,0.008220846,0.003887727,1.252762968,0.001824188,-6.306620144,-4.218681864,23.61466,296.76466,39.10494911,0.012849836,0.002065907,-6.182185695,-0.6007238,0.017434883,-4.049282327,,0.000153473,6.24E-20,-8.781983045,-44.22068312,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.616883573,136.0299503,0.007351322,44.08316446,2.011730969,0.078697256,0.039119175,7.644900215,0.000798445,0.001825589,0.002644262,0.250375297,7.20E-05,0.001840589,-4.356629
LUQ.1,LUQ,4.5,0.059837797,0.015334741,0.030103828,0.103868297,0.0134569,0.090365202,,,,,0.052161128,12,0.004346761,0.001320497,0.005667258,0.003026264,1.504077397,0.001004301,-6.903463415,-4.396667754,23.61466,296.76466,39.10494911,0.010729168,0.001226506,-6.703585665,-0.6007238,0.015878258,-4.142804555,,0.000112851,4.59E-20,-9.089444145,-44.52814422,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.618732766,126.7647362,0.007888629,45.61115513,1.950473213,0.0811459,0.041603186,7.559580775,0.000579725,0.001567267,0.002265007,0.200306625,6.57E-05,0.001580145,-4.356629
LUQ.1,LUQ,5.5,0.070162242,0.053618315,0.074730728,0.137870193,0.021924737,0.093872696,,,,,0.075363152,12,0.006280263,0.001326867,0.007607129,0.004953396,1.704748092,0.001173335,-6.747905478,-3.906658658,23.61466,296.76466,39.10494911,0.017487644,0.001492516,-6.507292096,-0.6007238,0.027191327,-3.604857206,,0.000162908,6.62E-20,-8.722323686,-44.16102376,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.640557944,155.2667004,0.006440531,45.57475914,2.422245005,0.09700975,0.04004952,8.68474006,0.000729079,0.002253181,0.003172715,0.352718513,9.10E-05,0.002271695,-4.356629
LUQ.1,LUQ,6.5,0.067821737,0.026051407,0.134653505,0,0,0.050430676,,,,,0.046492888,12,0.003874407,0.001733637,0.005608045,0.00214077,1.871802177,0.00061785,-7.389264915,-4.26959462,23.61466,296.76466,39.10494911,0.011927287,0.000780512,-7.15556038,-0.6007238,0.018897871,-3.968705988,,9.82E-05,3.99E-20,-9.228382219,-44.66708229,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.623980863,158.8712792,0.006294404,46.85202842,2.373276358,0.09238495,0.038927177,8.808862985,0.000443444,0.00153189,0.0021999,0.245373023,6.01E-05,0.001544477,-4.356629
LUQ.1,LUQ,7.5,0.099293359,0.021408246,0.040341514,0.019255365,0,0.147835436,,,,,0.054688987,12,0.004557416,0.001938027,0.006495442,0.002619389,2.014903021,0.000650534,-7.33771722,-3.979545519,23.61466,296.76466,39.10494911,0.015289341,0.000815808,-7.111331042,-0.6007238,0.025201823,-3.680838965,,0.000115952,4.71E-20,-9.062334038,-44.50103411,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.631756443,150.6275587,0.006638891,45.77143453,2.21130591,0.102820547,0.046497658,9.883784302,0.000464889,0.001766727,0.002513686,0.268304417,8.28E-05,0.001781244,-4.356629
LUQ.1,LUQ,8.5,0.101779788,0,0.039550299,0.040608665,0.039029595,0,,,,,0.036828058,12,0.003069005,0.001269103,0.004338108,0.001799902,2.140066163,0.000357153,-7.937347618,-4.370570679,23.61466,296.76466,39.10494911,0.011099966,0.000493556,-7.613874614,-0.6007238,0.018868058,-3.970284851,,7.80E-05,3.17E-20,-9.458328767,-44.89702884,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.598231608,148.3859908,0.006739181,45.98842391,2.356322003,0.10126925,0.042977679,9.375271198,0.000330041,0.00136341,0.002020823,0.203973183,5.91E-05,0.001374612,-4.356629
LUQ.1,LUQ,9.5,0,0,0.041165036,0.051417691,0,0.058758563,,,,,0.025223548,12,0.002101962,0.000959063,0.003061025,0.001142899,2.251291799,0.000233358,-8.36293732,-4.610784323,23.61466,296.76466,39.10494911,0.008127683,0.00031499,-8.062969684,-0.6007238,0.014552221,-4.23001167,,5.47E-05,2.23E-20,-9.812739711,-45.25143979,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.631364316,142.3351323,0.007025672,47.33729579,2.365087493,0.089536875,0.037857743,7.607760049,0.000278562,0.001239321,0.001764118,0.177848292,4.73E-05,0.001249504,-4.356629
LUQ.1,LUQ,10.5,0.022853752,0.032273474,0,0,0,0.066512236,,,,,0.020273244,12,0.001689437,0.000902892,0.002592329,0.000786545,2.351375257,0.000174497,-8.65360099,-4.734642228,23.61466,296.76466,39.10494911,0.006937368,0.000227053,-8.390327653,-0.6007238,0.01243834,-4.386971606,,4.30E-05,1.75E-20,-10.05489866,-45.49359874,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.615666502,145.7704342,0.006860102,47.26348581,2.340207004,0.070667277,0.03019702,6.33321723,0.00026895,0.001279118,0.001855475,0.187989558,3.89E-05,0.001289627,-4.356629
LUQ.1,LUQ,11.5,0.039885471,0,0.020792559,0.056614433,0.046466389,0.144303372,,,,,0.051343704,12,0.004278642,0.001693801,0.005972443,0.002584841,2.442347035,0.000392023,-7.844189984,-3.773611592,23.61466,296.76466,39.10494911,0.018556343,0.000534077,-7.534969908,-0.6007238,0.034159006,-3.376729005,,0.000109225,4.44E-20,-9.122098492,-44.56079857,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.651385077,143.9956371,0.006944655,45.8892264,2.303979978,0.10730855,0.046575296,9.24967782,0.000466373,0.002356738,0.003277077,0.342148287,0.000110668,0.002376102,-4.356629
LUQ.1,LUQ,12.5,0.054983615,0.028081607,0.054521568,0.124698577,0,0.085267954,,,,,0.057925554,12,0.00482713,0.001480781,0.00630791,0.003346349,2.525728644,0.000400635,-7.82245967,-3.612911929,23.61466,296.76466,39.10494911,0.022010449,0.000573562,-7.463645021,-0.6007238,0.042279964,-3.163441975,,0.000125929,5.12E-20,-8.979792533,-44.41849261,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.6523191,122.9185142,0.008135471,46.67309439,1.96264416,0.078476175,0.039984923,6.771244433,0.000718744,0.003839669,0.005333379,0.475844283,0.00015479,0.003871217,-4.356629
LUQ.1,LUQ,13.5,0.027120251,0,0,0.054948327,0,0.025530563,,,,,0.01793319,12,0.001494433,0.000757225,0.002251657,0.000737208,2.602689685,0.000114749,-9.072763262,-4.73494712,23.61466,296.76466,39.10494911,0.007136655,0.000167912,-8.692071691,-0.6007238,0.014110474,-4.260837902,,3.94E-05,1.60E-20,-10.14270383,-45.58140391,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.667006096,131.8892001,0.007582122,46.58918294,2.26758599,0.06798575,0.029981553,5.357547249,0.000281232,0.001581489,0.002160343,0.210295179,4.78E-05,0.001594484,-4.356629
LUQ.1,LUQ,14.5,0.04730849,0,0,0.02250355,0.025341938,0.02923113,,,,,0.020730851,12,0.001727571,0.000620366,0.002347936,0.001107205,2.674148649,0.000121398,-9.016433172,-4.559518756,23.61466,296.76466,39.10494911,0.008611867,0.000176188,-8.643961265,-0.6007238,0.016721427,-4.091064345,,4.39E-05,1.78E-20,-10.03376184,-45.47246191,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.590248999,99.36679122,0.010063724,47.73347216,1.922764153,0.060754875,0.031597674,4.662511719,0.000373568,0.002203237,0.003298668,0.220727461,7.02E-05,0.00222134,-4.356629
LUQ.1,LUQ,15.5,0.027120251,0,0,0.020986325,0.023509806,0.155446064,,,,,0.037843741,12,0.003153645,0.002001113,0.005154758,0.001152532,2.740840024,0.000221744,-8.413986859,-3.845920153,23.61466,296.76466,39.10494911,0.016363394,0.000303793,-8.099164499,-0.6007238,0.032298918,-3.432721552,,8.01E-05,3.26E-20,-9.43219206,-44.87089214,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.660055204,134.1169904,0.007456177,47.57693332,2.311249993,0.060369925,0.026120033,4.78379233,0.000664652,0.004098217,0.005642396,0.554156649,0.000107925,0.00413189,-4.356629
LUQ.1,LUQ,16.5,0.021870717,0,0,0.0249042,0,0.098458961,,,,,0.024205646,12,0.002017137,0.0012979,0.003315037,0.000719237,2.803360381,0.00013444,-8.914389282,-4.24212198,23.61466,296.76466,39.10494911,0.010866934,0.000186228,-8.588540478,-0.6007238,0.022023331,-3.815652909,,5.18E-05,2.11E-20,-9.868345728,-45.3070458,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.56163172,126.6111408,0.007898199,46.32177894,2.070784838,0.137897645,0.066591972,12.99586147,0.000156489,0.001005973,0.001563332,0.128413891,6.75E-05,0.001014238,-4.356629
LUQ.1,LUQ,17.5,0,0.037936562,0,0,0,0.044825307,,,,,0.013793645,12,0.00114947,0.000730757,0.001880227,0.000418714,2.862200881,7.11E-05,-9.551580233,-4.781245431,23.61466,296.76466,39.10494911,0.00641535,0.000100502,-9.205334126,-0.6007238,0.013137729,-4.332267112,,2.94E-05,1.19E-20,-10.43504965,-45.87374973,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.622573417,102.7868503,0.009728871,47.18269264,1.736218433,0.090430975,0.052085022,7.638489378,0.00015172,0.001014337,0.001459127,0.105117144,5.33E-05,0.001022671,-4.356629
LUQ.1,LUQ,18.5,0,0,0,0,0,0.235578001,,,,,0.039263,12,0.003271917,0.003271917,0.006543833,-1.38889E-11,2.917770732,0.000202369,-8.505417462,-3.642466242,23.61466,296.76466,39.10494911,0.01888089,0.000270676,-8.214586478,-0.6007238,0.038894264,-3.246908491,,8.30E-05,3.37E-20,-9.396996519,-44.83569659,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.624726734,116.9284996,0.008552235,47.56254127,1.957480223,0.09492315,0.048492521,8.069145889,0.000408817,0.002836324,0.00406951,0.334372104,0.000138671,0.002859629,-4.356629
LUQ.1,LUQ,19.5,0,0,0,0.069205888,0.084889148,0.134653505,,,,,0.048124757,12,0.004010396,0.001938358,0.005948754,0.002072039,2.970414466,0.000213124,-8.45363446,-3.502943684,23.61466,296.76466,39.10494911,0.02388591,0.0002053,-8.491037453,-0.6007238,0.03226635,-3.433730382,,6.58E-05,2.68E-20,-9.628632952,-45.06733303,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.603028073,152.8612718,0.006541879,45.31830674,2.380499393,0.1503063,0.063140659,14.10436149,0.000286674,0.002059951,0.003034992,0.317474004,0.000131135,0.002076877,-4.356629
LUQ.1,LUQ,20.5,0,0,0,0,0.072300461,0.290099569,,,,,0.060400005,12,0.005033334,0.003952734,0.008986068,0.001080599,3.020424886,0.000268871,-8.221280487,-3.18723901,23.61466,296.76466,39.10494911,0.030892816,0.000108941,-9.124702494,-0.6007238,0.018643649,-3.982249712,,3.64E-05,1.48E-20,-10.21972514,-45.65842521,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.622207883,105.0675918,0.009517683,48.11085854,1.989818025,0.060980875,0.030646458,4.596184327,0.001104109,0.008202777,0.011804921,0.868927342,0.000253452,0.008270175,-4.356629
LUQ.1,LUQ,21.5,0.119779358,0,0,0,0,0.096111106,,,,,0.035981744,12,0.002998479,0.001913423,0.004911901,0.001085056,3.068052935,0.000149753,-8.806522597,-3.693101039,23.61466,296.76466,39.10494911,0.018937753,0.000583016,-7.447296485,-0.6007238,0.108202141,-2.223754121,,0.000203108,8.26E-20,-8.501774338,-43.94047441,0.562502243,139.720646,143.8343104,0.006952444,46.56197412,2.25512043,22.57649764,0.14483826,26.45694098,23.61466,14.22272674,9.63E+16,0.475007798,81.18776825,0.012317126,43.8931,1.9722,0.148400775,0.075246311,10.67702509,0.000283142,0.002171416,0.003826232,0.177740933,0.000164734,0.002189258,-4.356629
NWT.1,NWT,0.5,0.005702579,0.005424274,0.001646599,0.007639806,0.007248812,0.003361348,0.021505111,0.078359077,,,0.016360951,5.358904,0.003053041,0.000175234,0.003228275,0.002877806,-0.693147181,0.002278488,-6.084243178,-7.239488479,8.811617,281.961617,41.15796699,0.001083896,,,-0.9423011,,,,,,,,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.511678392,41.70858771,0.023975878,48.6825635,1.2821185,0.08181135,0.063809507,4.399092243,0.000694125,0.000433875,0.000722775,0.018237964,2.79E-05,0.000437271,-3.438871
NWT.1,NWT,1.5,0,0,0,0,0,0.024428877,0.057158414,0,,,0.010198411,5.358904,0.001903078,0.00075976,0.002662837,0.001143318,0.405465108,0,,,8.811617,281.961617,41.15796699,0.000946984,0.000460472,-7.683258954,-0.9423011,0.000460472,-7.683258954,,1.80E-05,9.89E-22,-10.92430281,-48.36485229,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.508134558,41.09762,0.024332309,49.1974665,1.304016,0.0814045,0.062425998,4.262831011,0.000446505,0.000580544,0.000972157,0.024045696,3.65E-05,0.000585087,-3.438871
NWT.1,NWT,2.5,0.036673255,0,0,0,0.063104517,0,0.016837916,0,,,0.014576961,5.358904,0.002720138,0.00206333,0.004783468,0.000656809,0.916290732,0.001108642,-6.804619517,-5.277468297,8.811617,281.961617,41.15796699,0.007315508,0.000931211,-6.979024251,-0.9423011,0.000931211,-6.979024251,,6.64E-05,3.65E-21,-9.61990828,-47.06045775,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.511361139,39.84461323,0.025097495,49.190598,1.2933445,0.0792847,0.061302074,4.039233797,0.000673535,0.001231027,0.00205167,0.04943368,7.61E-05,0.001240662,-3.438871
NWT.1,NWT,3.5,0,0,0,0,0.048647295,0.017699577,0.006555399,0.054067221,,,0.015871187,5.358904,0.002961648,0.001502987,0.004464635,0.001458661,1.252762968,0.000526562,-7.54914057,-5.461202289,8.811617,281.961617,41.15796699,0.007439709,0.000422475,-7.769379779,-0.9423011,0.000422475,-7.769379779,,4.47E-05,2.46E-21,-10.01494863,-47.45549811,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.508163757,39.38409902,0.025390958,49.9027725,1.3212265,0.07985465,0.060439788,3.954950789,0.000748963,0.001713115,0.002868598,0.067997561,0.000104351,0.001726523,-3.438871
NWT.1,NWT,4.5,0.014103773,0.013312086,0,0.013366995,0.119062617,0.046520016,0.024700509,0.061557893,,,0.036577986,5.358904,0.006825647,0.00337218,0.010197827,0.003453467,1.504077397,0.001357152,-6.602366564,-4.095570903,8.811617,281.961617,41.15796699,0.026694088,0.001045,-6.863738108,-0.9423011,0.001045,-6.863738108,,0.000148631,8.16E-21,-8.814042165,-46.25459164,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.506365289,39.08924644,0.025582483,50.1356385,1.33857,0.079769825,0.059593316,3.880671706,0.001759158,0.004757668,0.007987888,0.187429182,0.000285744,0.004794904,-3.438871
NWT.1,NWT,5.5,0,0.01038476,0,0,0.047735987,0.024391453,0.009376966,0.080042708,,,0.021491484,5.358904,0.004010425,0.001464109,0.005474534,0.002546316,1.704748092,0.000416728,-7.783076143,-4.941829323,8.811617,281.961617,41.15796699,0.012117613,0.000310486,-8.077373196,-0.9423011,0.000310486,-8.077373196,,5.59E-05,3.07E-21,-9.791912865,-47.23246234,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.505334173,38.86656198,0.025729057,50.545128,1.353176,0.079974975,0.05910168,3.832586374,0.001046566,0.003235607,0.005440735,0.126741162,0.000192726,0.003260931,-3.438871
NWT.1,NWT,6.5,0,0,0,0,0.010462616,0,0.007558841,0.022472856,,,0.005061789,5.358904,0.000944557,0.000325397,0.001269953,0.00061916,1.871802177,4.47E-05,-10.0152679,-6.895597606,8.811617,281.961617,41.15796699,0.002781681,3.17E-05,-10.36015605,-0.9423011,3.17E-05,-10.36015605,,6.94E-06,3.81E-22,-11.87842688,-49.31897636,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.50506395,38.61351864,0.025897666,50.652105,1.354517,0.079633975,0.058791418,3.789165152,0.000249317,0.000861606,0.001449389,0.033530034,5.11E-05,0.00086835,-3.438871
NWT.1,NWT,7.5,0,0.010494654,0,0,0,0,0.011758777,0,,,0.002781679,5.358904,0.000519076,0.000326393,0.000845469,0.000192683,2.014903021,3.89E-05,-10.15531126,-6.797139564,8.811617,281.961617,41.15796699,0.003930759,2.76E-05,-10.49938097,-0.9423011,2.76E-05,-10.49938097,,7.14E-06,3.92E-22,-11.84952519,-49.29007467,0.506895583,,38.2845121,0.026120223,50.486601,1.3453035,39.40606,0.079216753,17.79495683,2.505485,3.75258903,6.70E+17,0.505102684,38.83234,0.025751732,50.534155,1.352833,0.07983875,0.059015969,3.824972743,0.000135728,0.000516011,0.000867981,0.020194758,3.07E-05,0.00052005,-3.438871
